,file,speaker,label,file_index,audio_length
30037,30037.wav,Donald Trump,bona-fide,30037,1.67
30038,30038.wav,Ronald Reagan,spoof,30038,3.91
30039,30039.wav,Orson Welles,spoof,30039,3.28
30040,30040.wav,Orson Welles,spoof,30040,5.52
30041,30041.wav,Barack Obama,spoof,30041,2.43
30042,30042.wav,Ayn Rand,spoof,30042,6.49
30043,30043.wav,Alec Guinness,spoof,30043,13.04
30044,30044.wav,Ronald Reagan,spoof,30044,5.51
30045,30045.wav,Ayn Rand,bona-fide,30045,3.51
30046,30046.wav,Donald Trump,bona-fide,30046,2.29
30047,30047.wav,Ayn Rand,bona-fide,30047,6.86
30048,30048.wav,Bernie Sanders,spoof,30048,7.56
30049,30049.wav,Donald Trump,bona-fide,30049,3.11
30050,30050.wav,Bill Clinton,spoof,30050,8.0
30051,30051.wav,Ayn Rand,bona-fide,30051,3.15
30052,30052.wav,Alec Guinness,spoof,30052,2.92
30053,30053.wav,Ronald Reagan,bona-fide,30053,2.49
30054,30054.wav,Nelson Mandela,spoof,30054,0.91
30055,30055.wav,Bernie Sanders,bona-fide,30055,1.12
30056,30056.wav,Donald Trump,bona-fide,30056,2.24
30057,30057.wav,Donald Trump,bona-fide,30057,3.32
30058,30058.wav,Ronald Reagan,bona-fide,30058,3.61
30059,30059.wav,Winston Churchill,bona-fide,30059,1.81
30060,30060.wav,Christopher Hitchens,spoof,30060,5.77
30061,30061.wav,Dwight Eisenhower,bona-fide,30061,2.73
30062,30062.wav,Scarlett Johansson,spoof,30062,19.0
30063,30063.wav,Louis Farrakhan,bona-fide,30063,10.9
30064,30064.wav,Barack Obama,bona-fide,30064,2.48
30065,30065.wav,Alec Guinness,spoof,30065,5.87
30066,30066.wav,Bill Burr,spoof,30066,6.23
30067,30067.wav,JFK,bona-fide,30067,2.98
30068,30068.wav,Richard Nixon,bona-fide,30068,1.43
30069,30069.wav,Louis C.K.,spoof,30069,13.05
30070,30070.wav,Alec Guinness,bona-fide,30070,2.14
30071,30071.wav,Bernie Sanders,bona-fide,30071,1.91
30072,30072.wav,Barack Obama,bona-fide,30072,6.76
30073,30073.wav,Alexandria Ocasio-Cortez,spoof,30073,4.88
30074,30074.wav,JFK,bona-fide,30074,4.27
30075,30075.wav,Barack Obama,bona-fide,30075,5.09
30076,30076.wav,Arnold Schwarzenegger,bona-fide,30076,1.69
30077,30077.wav,Alec Guinness,spoof,30077,2.09
30078,30078.wav,Alan Watts,spoof,30078,4.62
30079,30079.wav,Christopher Hitchens,bona-fide,30079,1.91
30080,30080.wav,Donald Trump,bona-fide,30080,2.83
30081,30081.wav,Alec Guinness,spoof,30081,5.65
30082,30082.wav,Orson Welles,spoof,30082,1.45
30083,30083.wav,Nelson Mandela,spoof,30083,3.77
30084,30084.wav,Donald Trump,bona-fide,30084,5.96
30085,30085.wav,John Cleese,spoof,30085,12.96
30086,30086.wav,Barack Obama,bona-fide,30086,3.75
30087,30087.wav,Barack Obama,bona-fide,30087,9.71
30088,30088.wav,Ayn Rand,spoof,30088,3.05
30089,30089.wav,Christopher Hitchens,bona-fide,30089,1.98
30090,30090.wav,Ayn Rand,spoof,30090,1.98
30091,30091.wav,Ayn Rand,bona-fide,30091,5.52
30092,30092.wav,Barack Obama,bona-fide,30092,7.35
30093,30093.wav,Barack Obama,bona-fide,30093,3.43
30094,30094.wav,Martin Luther King,bona-fide,30094,0.95
30095,30095.wav,Donald Trump,bona-fide,30095,3.84
30096,30096.wav,Donald Trump,bona-fide,30096,3.62
30097,30097.wav,Mark Zuckerberg,bona-fide,30097,3.85
30098,30098.wav,Alec Guinness,spoof,30098,10.1
30099,30099.wav,Donald Trump,bona-fide,30099,5.02
30100,30100.wav,Barack Obama,bona-fide,30100,1.69
30101,30101.wav,Donald Trump,bona-fide,30101,4.04
30102,30102.wav,Winston Churchill,bona-fide,30102,2.84
30103,30103.wav,Ayn Rand,spoof,30103,3.49
30104,30104.wav,Norm MacDonald,spoof,30104,4.54
30105,30105.wav,Christopher Hitchens,spoof,30105,2.87
30106,30106.wav,Bill Clinton,bona-fide,30106,3.11
30107,30107.wav,Bill Burr,bona-fide,30107,12.43
30108,30108.wav,Louis Farrakhan,bona-fide,30108,2.26
30109,30109.wav,Alec Guinness,spoof,30109,5.61
30110,30110.wav,Alec Guinness,spoof,30110,2.91
30111,30111.wav,Donald Trump,bona-fide,30111,2.64
30112,30112.wav,The Notorious B.I.G.,spoof,30112,1.23
30113,30113.wav,Adam Driver,spoof,30113,6.71
30114,30114.wav,Queen Elizabeth II,spoof,30114,4.46
30115,30115.wav,Milton Friedman,spoof,30115,7.72
30116,30116.wav,Donald Trump,bona-fide,30116,1.91
30117,30117.wav,Bernie Sanders,bona-fide,30117,2.85
30118,30118.wav,Christopher Hitchens,spoof,30118,13.49
30119,30119.wav,JFK,bona-fide,30119,3.78
30120,30120.wav,Donald Trump,bona-fide,30120,2.95
30121,30121.wav,Barack Obama,bona-fide,30121,3.36
30122,30122.wav,Tucker Carlson,spoof,30122,11.7
30123,30123.wav,Ayn Rand,spoof,30123,3.22
30124,30124.wav,JFK,spoof,30124,2.62
30125,30125.wav,Adam Driver,spoof,30125,1.71
30126,30126.wav,FDR,spoof,30126,16.76
30127,30127.wav,Bernie Sanders,spoof,30127,2.75
30128,30128.wav,Bernie Sanders,spoof,30128,3.2
30129,30129.wav,Barack Obama,bona-fide,30129,3.51
30130,30130.wav,Ayn Rand,spoof,30130,6.61
30131,30131.wav,Alec Guinness,bona-fide,30131,2.36
30132,30132.wav,Alec Guinness,spoof,30132,1.69
30133,30133.wav,Alec Guinness,bona-fide,30133,1.56
30134,30134.wav,Bill Clinton,spoof,30134,1.02
30135,30135.wav,Alec Guinness,spoof,30135,4.41
30136,30136.wav,Winston Churchill,bona-fide,30136,4.74
30137,30137.wav,Barack Obama,spoof,30137,2.67
30138,30138.wav,Donald Trump,bona-fide,30138,2.0
30139,30139.wav,Ayn Rand,bona-fide,30139,7.33
30140,30140.wav,Barack Obama,bona-fide,30140,5.17
30141,30141.wav,Queen Elizabeth II,spoof,30141,3.23
30142,30142.wav,Ayn Rand,spoof,30142,0.89
30143,30143.wav,Barack Obama,bona-fide,30143,2.51
30144,30144.wav,Alexandria Ocasio-Cortez,bona-fide,30144,3.41
30145,30145.wav,Ayn Rand,spoof,30145,2.59
30146,30146.wav,Winston Churchill,spoof,30146,1.48
30147,30147.wav,Kamala Harris,bona-fide,30147,12.7
30148,30148.wav,Bob Ross,bona-fide,30148,5.37
30149,30149.wav,Barack Obama,spoof,30149,5.56
30150,30150.wav,Christopher Hitchens,bona-fide,30150,4.44
30151,30151.wav,Barack Obama,bona-fide,30151,4.24
30152,30152.wav,Alec Guinness,bona-fide,30152,1.54
30153,30153.wav,Bill Clinton,spoof,30153,4.28
30154,30154.wav,Alec Guinness,spoof,30154,11.29
30155,30155.wav,Barack Obama,bona-fide,30155,2.58
30156,30156.wav,Bill Clinton,spoof,30156,1.53
30157,30157.wav,Barack Obama,bona-fide,30157,1.66
30158,30158.wav,Christopher Hitchens,bona-fide,30158,4.09
30159,30159.wav,Barack Obama,bona-fide,30159,4.14
30160,30160.wav,Ayn Rand,spoof,30160,5.64
30161,30161.wav,Donald Trump,bona-fide,30161,2.38
30162,30162.wav,Donald Trump,bona-fide,30162,5.13
30163,30163.wav,Ronald Reagan,spoof,30163,8.59
30164,30164.wav,Ronald Reagan,spoof,30164,5.14
30165,30165.wav,Bernie Sanders,bona-fide,30165,2.8
30166,30166.wav,Bill Clinton,bona-fide,30166,1.28
30167,30167.wav,Alec Guinness,spoof,30167,8.79
30168,30168.wav,Christopher Hitchens,spoof,30168,2.89
30169,30169.wav,Alexandria Ocasio-Cortez,spoof,30169,1.92
30170,30170.wav,Bernie Sanders,bona-fide,30170,7.47
30171,30171.wav,Bill Clinton,spoof,30171,1.91
30172,30172.wav,Mark Zuckerberg,spoof,30172,10.04
30173,30173.wav,Barack Obama,bona-fide,30173,3.14
30174,30174.wav,Barack Obama,bona-fide,30174,1.55
30175,30175.wav,Alec Guinness,spoof,30175,3.24
30176,30176.wav,Ronald Reagan,spoof,30176,5.54
30177,30177.wav,Alexandria Ocasio-Cortez,bona-fide,30177,7.99
30178,30178.wav,Ayn Rand,bona-fide,30178,2.41
30179,30179.wav,Alec Guinness,bona-fide,30179,2.91
30180,30180.wav,Bernie Sanders,spoof,30180,11.69
30181,30181.wav,Barack Obama,bona-fide,30181,1.51
30182,30182.wav,George W. Bush,spoof,30182,3.12
30183,30183.wav,JFK,spoof,30183,1.9
30184,30184.wav,Alec Guinness,bona-fide,30184,2.69
30185,30185.wav,Bernie Sanders,bona-fide,30185,3.1
30186,30186.wav,Louis Farrakhan,bona-fide,30186,2.34
30187,30187.wav,Barack Obama,bona-fide,30187,1.86
30188,30188.wav,Barack Obama,bona-fide,30188,10.21
30189,30189.wav,Alec Guinness,spoof,30189,4.15
30190,30190.wav,Ayn Rand,bona-fide,30190,1.54
30191,30191.wav,Bill Burr,bona-fide,30191,1.35
30192,30192.wav,JFK,bona-fide,30192,4.04
30193,30193.wav,Donald Trump,bona-fide,30193,3.19
30194,30194.wav,Alec Guinness,bona-fide,30194,5.92
30195,30195.wav,Bill Clinton,spoof,30195,1.92
30196,30196.wav,Donald Trump,bona-fide,30196,1.79
30197,30197.wav,Alexandria Ocasio-Cortez,bona-fide,30197,5.18
30198,30198.wav,Bill Clinton,bona-fide,30198,4.06
30199,30199.wav,Mark Zuckerberg,bona-fide,30199,5.26
30200,30200.wav,Ronald Reagan,spoof,30200,1.66
30201,30201.wav,Alec Guinness,bona-fide,30201,5.12
30202,30202.wav,The Notorious B.I.G.,spoof,30202,19.72
30203,30203.wav,Ayn Rand,spoof,30203,5.19
30204,30204.wav,Christopher Hitchens,spoof,30204,1.71
30205,30205.wav,Alec Guinness,spoof,30205,5.82
30206,30206.wav,Robert Kardashian,spoof,30206,0.88
30207,30207.wav,Winston Churchill,spoof,30207,7.08
30208,30208.wav,Ayn Rand,bona-fide,30208,6.31
30209,30209.wav,Alec Guinness,spoof,30209,13.95
30210,30210.wav,Ayn Rand,bona-fide,30210,2.14
30211,30211.wav,Alexandria Ocasio-Cortez,bona-fide,30211,0.83
30212,30212.wav,Barack Obama,bona-fide,30212,3.4
30213,30213.wav,Bernie Sanders,bona-fide,30213,2.2
30214,30214.wav,Bernie Sanders,spoof,30214,9.56
30215,30215.wav,Alec Guinness,bona-fide,30215,1.47
30216,30216.wav,Ronald Reagan,bona-fide,30216,3.5
30217,30217.wav,Bernie Sanders,spoof,30217,5.42
30218,30218.wav,Ayn Rand,spoof,30218,8.2
30219,30219.wav,Alec Guinness,bona-fide,30219,1.66
30220,30220.wav,George Carlin,spoof,30220,6.91
30221,30221.wav,JFK,spoof,30221,2.6
30222,30222.wav,Louis Farrakhan,bona-fide,30222,1.89
30223,30223.wav,Ronald Reagan,spoof,30223,4.81
30224,30224.wav,Winston Churchill,bona-fide,30224,2.07
30225,30225.wav,Mr. Rogers,bona-fide,30225,4.36
30226,30226.wav,Bernie Sanders,spoof,30226,7.96
30227,30227.wav,Donald Trump,bona-fide,30227,1.64
30228,30228.wav,Martin Luther King,bona-fide,30228,1.03
30229,30229.wav,Christopher Hitchens,bona-fide,30229,1.21
30230,30230.wav,Martin Luther King,bona-fide,30230,2.91
30231,30231.wav,Barack Obama,bona-fide,30231,5.24
30232,30232.wav,Barack Obama,bona-fide,30232,8.94
30233,30233.wav,Bernie Sanders,spoof,30233,4.32
30234,30234.wav,Ayn Rand,bona-fide,30234,4.23
30235,30235.wav,Donald Trump,bona-fide,30235,3.54
30236,30236.wav,Alan Watts,spoof,30236,2.74
30237,30237.wav,Alec Guinness,spoof,30237,2.24
30238,30238.wav,Tucker Carlson,bona-fide,30238,3.64
30239,30239.wav,Bernie Sanders,spoof,30239,12.56
30240,30240.wav,Milton Friedman,bona-fide,30240,3.08
30241,30241.wav,Bernie Sanders,spoof,30241,5.37
30242,30242.wav,Barack Obama,bona-fide,30242,6.64
30243,30243.wav,Alec Guinness,bona-fide,30243,1.24
30244,30244.wav,Donald Trump,bona-fide,30244,5.3
30245,30245.wav,Bernie Sanders,bona-fide,30245,3.37
30246,30246.wav,Ayn Rand,bona-fide,30246,7.31
30247,30247.wav,Barack Obama,bona-fide,30247,4.67
30248,30248.wav,Donald Trump,bona-fide,30248,5.58
30249,30249.wav,Donald Trump,bona-fide,30249,3.65
30250,30250.wav,Richard Nixon,bona-fide,30250,2.26
30251,30251.wav,Bernie Sanders,bona-fide,30251,3.52
30252,30252.wav,Gilbert Gottfried,spoof,30252,23.32
30253,30253.wav,Donald Trump,bona-fide,30253,3.56
30254,30254.wav,Donald Trump,bona-fide,30254,2.88
30255,30255.wav,Queen Elizabeth II,spoof,30255,1.61
30256,30256.wav,Donald Trump,bona-fide,30256,5.68
30257,30257.wav,Barack Obama,bona-fide,30257,2.01
30258,30258.wav,Queen Elizabeth II,spoof,30258,1.82
30259,30259.wav,Malcolm X,bona-fide,30259,1.27
30260,30260.wav,Ayn Rand,spoof,30260,7.55
30261,30261.wav,Robert Kardashian,spoof,30261,0.82
30262,30262.wav,JFK,bona-fide,30262,2.19
30263,30263.wav,JFK,spoof,30263,2.52
30264,30264.wav,Bernie Sanders,bona-fide,30264,5.07
30265,30265.wav,Donald Trump,bona-fide,30265,2.35
30266,30266.wav,Orson Welles,spoof,30266,8.5
30267,30267.wav,Robert Kardashian,bona-fide,30267,2.95
30268,30268.wav,Barack Obama,bona-fide,30268,2.21
30269,30269.wav,Donald Trump,bona-fide,30269,5.6
30270,30270.wav,Barack Obama,bona-fide,30270,3.01
30271,30271.wav,Arnold Schwarzenegger,spoof,30271,3.08
30272,30272.wav,Alec Guinness,bona-fide,30272,0.88
30273,30273.wav,Alexandria Ocasio-Cortez,spoof,30273,1.77
30274,30274.wav,Bernie Sanders,bona-fide,30274,2.53
30275,30275.wav,FDR,bona-fide,30275,3.21
30276,30276.wav,Barack Obama,bona-fide,30276,3.53
30277,30277.wav,Barack Obama,bona-fide,30277,7.13
30278,30278.wav,Ayn Rand,bona-fide,30278,3.01
30279,30279.wav,2Pac,spoof,30279,1.89
30280,30280.wav,Nelson Mandela,spoof,30280,1.85
30281,30281.wav,Donald Trump,bona-fide,30281,2.48
30282,30282.wav,Alec Guinness,spoof,30282,9.34
30283,30283.wav,Alec Guinness,bona-fide,30283,1.26
30284,30284.wav,Alec Guinness,bona-fide,30284,1.52
30285,30285.wav,Donald Trump,bona-fide,30285,3.52
30286,30286.wav,Christopher Hitchens,spoof,30286,3.02
30287,30287.wav,Ayn Rand,bona-fide,30287,1.68
30288,30288.wav,Norm MacDonald,spoof,30288,4.42
30289,30289.wav,Donald Trump,bona-fide,30289,3.15
30290,30290.wav,Christopher Hitchens,bona-fide,30290,1.1
30291,30291.wav,2Pac,spoof,30291,23.55
30292,30292.wav,Alec Guinness,bona-fide,30292,3.6
30293,30293.wav,Alexandria Ocasio-Cortez,bona-fide,30293,7.5
30294,30294.wav,Alexandria Ocasio-Cortez,bona-fide,30294,1.32
30295,30295.wav,Ayn Rand,spoof,30295,5.1
30296,30296.wav,Alec Guinness,bona-fide,30296,2.67
30297,30297.wav,George W. Bush,spoof,30297,2.0
30298,30298.wav,Harry Truman,spoof,30298,21.22
30299,30299.wav,Christopher Hitchens,spoof,30299,5.54
30300,30300.wav,Milton Friedman,spoof,30300,5.56
30301,30301.wav,Dwight Eisenhower,bona-fide,30301,3.28
30302,30302.wav,Winston Churchill,bona-fide,30302,7.05
30303,30303.wav,Ayn Rand,bona-fide,30303,1.53
30304,30304.wav,JFK,spoof,30304,1.49
30305,30305.wav,Queen Elizabeth II,spoof,30305,4.22
30306,30306.wav,Kanye West,spoof,30306,5.39
30307,30307.wav,Alec Guinness,bona-fide,30307,1.78
30308,30308.wav,Donald Trump,spoof,30308,23.89
30309,30309.wav,Barack Obama,spoof,30309,6.45
30310,30310.wav,Martin Luther King,bona-fide,30310,2.31
30311,30311.wav,Ronald Reagan,spoof,30311,5.88
30312,30312.wav,Bill Clinton,bona-fide,30312,1.73
30313,30313.wav,Bill Clinton,spoof,30313,10.42
30314,30314.wav,Barack Obama,bona-fide,30314,6.49
30315,30315.wav,Bernie Sanders,bona-fide,30315,2.15
30316,30316.wav,Alec Guinness,spoof,30316,6.58
30317,30317.wav,Donald Trump,bona-fide,30317,3.91
30318,30318.wav,Donald Trump,spoof,30318,7.89
30319,30319.wav,Alec Guinness,bona-fide,30319,1.11
30320,30320.wav,Mark Zuckerberg,spoof,30320,2.03
30321,30321.wav,Orson Welles,bona-fide,30321,1.14
30322,30322.wav,Bernie Sanders,spoof,30322,1.48
30323,30323.wav,Bernie Sanders,spoof,30323,7.83
30324,30324.wav,George Carlin,bona-fide,30324,4.08
30325,30325.wav,Alan Watts,bona-fide,30325,0.87
30326,30326.wav,Ayn Rand,bona-fide,30326,0.96
30327,30327.wav,The Notorious B.I.G.,spoof,30327,14.84
30328,30328.wav,Barack Obama,bona-fide,30328,0.82
30329,30329.wav,Winston Churchill,bona-fide,30329,1.02
30330,30330.wav,Ayn Rand,bona-fide,30330,3.49
30331,30331.wav,Mark Zuckerberg,spoof,30331,1.94
30332,30332.wav,FDR,bona-fide,30332,8.8
30333,30333.wav,Bill Clinton,spoof,30333,15.94
30334,30334.wav,Queen Elizabeth II,spoof,30334,4.01
30335,30335.wav,Ayn Rand,spoof,30335,3.02
30336,30336.wav,Ayn Rand,spoof,30336,3.08
30337,30337.wav,Mark Zuckerberg,spoof,30337,14.12
30338,30338.wav,Ayn Rand,bona-fide,30338,2.64
30339,30339.wav,Richard Nixon,spoof,30339,5.85
30340,30340.wav,Alec Guinness,spoof,30340,4.39
30341,30341.wav,John Cleese,spoof,30341,21.56
30342,30342.wav,Ronald Reagan,bona-fide,30342,3.15
30343,30343.wav,Barack Obama,spoof,30343,10.97
30344,30344.wav,Nick Offerman,spoof,30344,1.03
30345,30345.wav,Barack Obama,bona-fide,30345,2.6
30346,30346.wav,Alec Guinness,bona-fide,30346,0.92
30347,30347.wav,Alec Guinness,bona-fide,30347,4.8
30348,30348.wav,Alec Guinness,bona-fide,30348,2.83
30349,30349.wav,Donald Trump,bona-fide,30349,3.63
30350,30350.wav,Dwight Eisenhower,bona-fide,30350,3.03
30351,30351.wav,Bernie Sanders,spoof,30351,7.5
30352,30352.wav,Donald Trump,bona-fide,30352,1.75
30353,30353.wav,George Carlin,bona-fide,30353,16.18
30354,30354.wav,Alec Guinness,spoof,30354,6.79
30355,30355.wav,Bernie Sanders,bona-fide,30355,4.47
30356,30356.wav,Alexandria Ocasio-Cortez,bona-fide,30356,1.35
30357,30357.wav,Christopher Hitchens,spoof,30357,4.76
30358,30358.wav,JFK,spoof,30358,5.6
30359,30359.wav,Alec Guinness,spoof,30359,7.52
30360,30360.wav,Alec Guinness,bona-fide,30360,0.89
30361,30361.wav,Ronald Reagan,spoof,30361,2.18
30362,30362.wav,2Pac,spoof,30362,2.44
30363,30363.wav,FDR,bona-fide,30363,2.39
30364,30364.wav,2Pac,spoof,30364,5.38
30365,30365.wav,The Notorious B.I.G.,spoof,30365,1.47
30366,30366.wav,Bill Burr,spoof,30366,8.08
30367,30367.wav,Ayn Rand,spoof,30367,3.71
30368,30368.wav,Barack Obama,bona-fide,30368,6.16
30369,30369.wav,Arnold Schwarzenegger,bona-fide,30369,4.69
30370,30370.wav,Orson Welles,spoof,30370,2.48
30371,30371.wav,Barack Obama,bona-fide,30371,4.62
30372,30372.wav,Bill Clinton,bona-fide,30372,2.38
30373,30373.wav,Christopher Hitchens,spoof,30373,1.6
30374,30374.wav,Donald Trump,bona-fide,30374,3.66
30375,30375.wav,Donald Trump,bona-fide,30375,3.17
30376,30376.wav,Barack Obama,bona-fide,30376,4.04
30377,30377.wav,Richard Nixon,spoof,30377,1.38
30378,30378.wav,FDR,bona-fide,30378,1.89
30379,30379.wav,Mark Zuckerberg,bona-fide,30379,17.02
30380,30380.wav,Martin Luther King,bona-fide,30380,4.6
30381,30381.wav,Donald Trump,bona-fide,30381,3.85
30382,30382.wav,Ayn Rand,spoof,30382,14.14
30383,30383.wav,Ronald Reagan,spoof,30383,6.42
30384,30384.wav,Alec Guinness,spoof,30384,5.53
30385,30385.wav,Alan Watts,spoof,30385,0.96
30386,30386.wav,Christopher Hitchens,bona-fide,30386,4.36
30387,30387.wav,Donald Trump,bona-fide,30387,4.18
30388,30388.wav,Barack Obama,bona-fide,30388,13.25
30389,30389.wav,JFK,bona-fide,30389,2.65
30390,30390.wav,Barack Obama,bona-fide,30390,3.4
30391,30391.wav,Richard Nixon,bona-fide,30391,3.57
30392,30392.wav,Milton Friedman,bona-fide,30392,5.47
30393,30393.wav,Bill Clinton,spoof,30393,3.01
30394,30394.wav,Ronald Reagan,spoof,30394,5.09
30395,30395.wav,Barack Obama,bona-fide,30395,2.12
30396,30396.wav,Christopher Hitchens,bona-fide,30396,4.76
30397,30397.wav,Arnold Schwarzenegger,bona-fide,30397,2.81
30398,30398.wav,Bernie Sanders,bona-fide,30398,12.08
30399,30399.wav,Ronald Reagan,spoof,30399,3.58
30400,30400.wav,Bill Clinton,bona-fide,30400,2.89
30401,30401.wav,Donald Trump,bona-fide,30401,6.21
30402,30402.wav,Ayn Rand,bona-fide,30402,1.26
30403,30403.wav,Donald Trump,bona-fide,30403,11.48
30404,30404.wav,Barack Obama,bona-fide,30404,2.53
30405,30405.wav,Alec Guinness,bona-fide,30405,0.76
30406,30406.wav,Bill Clinton,bona-fide,30406,1.87
30407,30407.wav,Alec Guinness,bona-fide,30407,1.31
30408,30408.wav,Donald Trump,bona-fide,30408,8.6
30409,30409.wav,Christopher Hitchens,spoof,30409,2.9
30410,30410.wav,Adam Driver,spoof,30410,11.31
30411,30411.wav,Queen Elizabeth II,spoof,30411,1.4
30412,30412.wav,Alexandria Ocasio-Cortez,bona-fide,30412,5.23
30413,30413.wav,Bernie Sanders,bona-fide,30413,2.12
30414,30414.wav,Bob Ross,bona-fide,30414,9.42
30415,30415.wav,Ronald Reagan,spoof,30415,7.0
30416,30416.wav,Barack Obama,bona-fide,30416,3.21
30417,30417.wav,Winston Churchill,bona-fide,30417,3.69
30418,30418.wav,Barack Obama,bona-fide,30418,10.0
30419,30419.wav,Bernie Sanders,bona-fide,30419,2.27
30420,30420.wav,Ayn Rand,spoof,30420,3.31
30421,30421.wav,Martin Luther King,bona-fide,30421,16.28
30422,30422.wav,Christopher Hitchens,bona-fide,30422,5.06
30423,30423.wav,Donald Trump,bona-fide,30423,1.49
30424,30424.wav,Louis Farrakhan,bona-fide,30424,2.08
30425,30425.wav,Bill Clinton,bona-fide,30425,6.84
30426,30426.wav,Alec Guinness,bona-fide,30426,11.09
30427,30427.wav,Barack Obama,bona-fide,30427,9.09
30428,30428.wav,George W. Bush,spoof,30428,1.22
30429,30429.wav,Barack Obama,bona-fide,30429,2.11
30430,30430.wav,Winston Churchill,bona-fide,30430,1.53
30431,30431.wav,Christopher Hitchens,bona-fide,30431,4.88
30432,30432.wav,Barack Obama,bona-fide,30432,5.43
30433,30433.wav,Barack Obama,bona-fide,30433,2.91
30434,30434.wav,Alec Guinness,bona-fide,30434,1.89
30435,30435.wav,FDR,bona-fide,30435,5.33
30436,30436.wav,Boris Johnson,bona-fide,30436,5.04
30437,30437.wav,Alec Guinness,spoof,30437,3.31
30438,30438.wav,Bob Ross,bona-fide,30438,2.25
30439,30439.wav,Alec Guinness,spoof,30439,5.09
30440,30440.wav,Alec Guinness,bona-fide,30440,0.85
30441,30441.wav,Dave Chappelle,bona-fide,30441,2.76
30442,30442.wav,Alec Guinness,spoof,30442,5.2
30443,30443.wav,Richard Nixon,bona-fide,30443,5.18
30444,30444.wav,George W. Bush,spoof,30444,4.32
30445,30445.wav,Alexandria Ocasio-Cortez,bona-fide,30445,2.23
30446,30446.wav,Alexandria Ocasio-Cortez,spoof,30446,16.93
30447,30447.wav,Tucker Carlson,spoof,30447,4.51
30448,30448.wav,JFK,bona-fide,30448,2.43
30449,30449.wav,Donald Trump,bona-fide,30449,3.39
30450,30450.wav,Bernie Sanders,spoof,30450,7.18
30451,30451.wav,Ronald Reagan,bona-fide,30451,3.17
30452,30452.wav,Christopher Hitchens,bona-fide,30452,2.1
30453,30453.wav,Ronald Reagan,bona-fide,30453,2.19
30454,30454.wav,Alec Guinness,bona-fide,30454,9.92
30455,30455.wav,Alec Guinness,spoof,30455,1.8
30456,30456.wav,Bernie Sanders,spoof,30456,7.83
30457,30457.wav,JFK,spoof,30457,2.16
30458,30458.wav,Barack Obama,bona-fide,30458,3.13
30459,30459.wav,Martin Luther King,bona-fide,30459,1.03
30460,30460.wav,Ronald Reagan,bona-fide,30460,9.06
30461,30461.wav,Bernie Sanders,bona-fide,30461,2.55
30462,30462.wav,Ayn Rand,spoof,30462,2.86
30463,30463.wav,Orson Welles,spoof,30463,23.37
30464,30464.wav,Louis Farrakhan,spoof,30464,6.19
30465,30465.wav,Donald Trump,bona-fide,30465,4.45
30466,30466.wav,Alec Guinness,bona-fide,30466,2.52
30467,30467.wav,Alec Guinness,spoof,30467,2.47
30468,30468.wav,Christopher Hitchens,spoof,30468,1.67
30469,30469.wav,Milton Friedman,bona-fide,30469,2.27
30470,30470.wav,Mitch Hedberg,spoof,30470,14.13
30471,30471.wav,Ronald Reagan,bona-fide,30471,2.29
30472,30472.wav,Barack Obama,bona-fide,30472,2.08
30473,30473.wav,JFK,spoof,30473,3.52
30474,30474.wav,Barack Obama,bona-fide,30474,9.75
